"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions","poll_choices"
"1000135031090638849","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Well said @SecretaryRoss! Under @POTUS, America is leading in space again! That Moon Colony Will Be a Reality Sooner Than You Think
https://t.co/GR27VQHJVD https://t.co/CreNVuJIcE","2018-05-25 22:02","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['https://www.commerce.gov/news/opinion-editorials/2018/05/op-ed-moon-colony-will-be-reality-sooner-you-think']","[836305915452272641, 822215679726100480]",""
"957085445891870720","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","WHOOPS! Hillary in MORE HOT WATER Thanks to Newly Recovered FBI Texts https://t.co/ZnK2QhDvHd via @truthfeednews","2018-01-27 02:58","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['http://truthfeednews.com/whoops-hillary-in-more-hot-water-thanks-to-newly-recovered-fbi-texts/']","[707278892801765377]",""
"955488295424729088","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","The Democrats are turning down services and security for citizens in favor of services and security for non-citizens. Not good! https://t.co/DKPXB2SX1u","2018-01-22 17:12","Twitter for Android","","","","false","","","absent","absent","0","0","1","1","[]","[]","[]",""
"974755403908042752","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","FBI Agent Who Interviewed Flynn Had Personal Relationship With Recused Judge https://t.co/qaViUxtezZ","2018-03-16 21:12","Twitter for Android","","","","false","","","absent","absent","0","0","0","1","[]","['http://thefederalist.com/2018/03/16/revealed-peter-strzok-had-personal-relationship-with-recused-judge-in-michael-flynn-case/#.WqwzUxfsXWI.twitter']","[]",""
"984112883679182849","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Speaker Paul Ryan is a truly good man, and while he will not be seeking re-election, he will leave a legacy of achievement that nobody can question. We are with you Paul! https://t.co/sh5R0xmkYv","2018-04-11 16:56","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"976561534443732992","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","HAPPENING NOW: Cali REVOLT Against Sanctuary Cities SPREADS! https://t.co/uLrpN2fZ7b via @truthfeednews","2018-03-21 20:49","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['http://truthfeednews.com/happening-now-cali-revolt-against-sanctuary-cities-spreads/']","[707278892801765377]",""
"941716806128959488","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","In 1960, there were approximately 20,000 pages in the Code of Federal Regulations. Today there are over 185,000 pages, as seen in the Roosevelt Room.

Today, we CUT THE RED TAPE! It is time to SET FREE OUR DREAMS and MAKE AMERICA GREAT AGAIN! https://t.co/MI1Cg3MJOH https://t.co/0I8JoyRsso","2017-12-15 17:09","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[]",""
"972579358123556864","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","l+5xaB0DjZSlsfrmaT91U2DAIM+2tup5IXcAL1KZH0=","United States","#NoDACA, #DeportIllegals, #BuildTheWall, #DrainTheSwamp, #MAGA, and #KAG!  @realDonaldTrump @VP @FLOTUS","https://t.co/0sKla9vf6a","3034","270","2017-12-10","en","en","Kristian Saucier: “We’re very grateful to [@realDonaldTrump] for following through with his promise to help our family out. He’s an amazing man and this is just one of the many great things that he’s done in his term.” https://t.co/sJ3hQpbKh9 https://t.co/I2t3UOWYts","2018-03-10 21:06","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['http://fxn.ws/2oXlBN1']","[25073877]",""
"858999835768303619","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🇺🇸
🇺🇸#OperaFire🇺🇸
🇺🇸#UnitedShades🇺🇸
🇺🇸#ClimateMarch🇺🇸
🇺🇸#AmericanGods🇺🇸
🇺🇸#BuildTheWall🇺🇸
🇺🇸#AmericaFirst🇺🇸
🇺🇸#GenerationZ🇺🇸
🇺🇸#MAGA🇺🇸
🇺🇸 https://t.co/jUZUybIMjZ","2017-05-01 11:01","Crowdfire Inc.","","","","false","","","absent","absent","0","0","0","0","['OperaFire', 'UnitedShades', 'ClimateMarch', 'AmericanGods', 'BuildTheWall', 'AmericaFirst', 'GenerationZ', 'MAGA']","[]","[]",""
"872265479146147840","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","🚨🚨🚨🚨🚨
@NBC must take @AlecBaldwin out of @NBCSNL!
#AbusiveAlec
@ABFAlecBaldwin
https://t.co/SN2CJPxNtn
🚨🚨🚨🚨🚨 https://t.co/wsFbWQQs6p","2017-06-07 01:34","Crowdfire Inc.","","","","false","","","absent","absent","0","0","0","0","['AbusiveAlec']","['http://crwd.fr/2sQUFhf']","[26585095, 703808448, 28221296, 288452305]",""
"862264761895014401","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","ro","🚨Comey🚨
🚨Russia🚨
🚨Rosenstein🚨
🚨Kellyanne Conway🚨
🚨Special Prosecutor🚨
🚨#SaturdayNightMassacre🚨
🚨#Inners🚨
🚨#Watergate🚨
🇺🇸
#AmericaFirst
#MAGA https://t.co/gXzSOgxgxH","2017-05-10 11:15","Crowdfire Inc.","","","","false","","","absent","absent","0","0","0","0","['SaturdayNightMassacre', 'Inners', 'Watergate', 'AmericaFirst', 'MAGA']","[]","[]",""
"872264575772762112","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","🚨🚨🚨🚨🚨
@NBC must take @AlecBaldwin out of @NBCSNL!
#AbusiveAlec
@ABFAlecBaldwin
https://t.co/d4OFl4PHeB
🚨🚨🚨🚨🚨 https://t.co/BED4LZLElB","2017-06-07 01:30","Crowdfire Inc.","","","","false","","","absent","absent","0","0","0","0","['AbusiveAlec']","['http://crwd.fr/2rSWcGj']","[26585095, 703808448, 28221296, 288452305]",""
"877133991849099265","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
President Trump will make America great again!
#AmericaFirst
#MakeAmericaGreatAgain
#MAGA
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/b5YevbOzSR","2017-06-20 12:00","Crowdfire Inc.","","","","false","","","absent","absent","0","0","2","3","['AmericaFirst', 'MakeAmericaGreatAgain', 'MAGA']","[]","[]",""
"820161857977626624","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#MichelleLegacy #ObamaLegacy https://t.co/DqDk9x4oGH","2017-01-14 06:53","Twitter for Android","","","","false","","","absent","absent","0","0","1","0","['MichelleLegacy', 'ObamaLegacy']","[]","[]",""
"840986810041880576","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#PeoplePower🚨
🔥#MAGA🔥
🔥#Vault7🔥
🔥#Democraps🔥
🔥#PreetBhararaFired🔥
🔥#RedNationRising🔥
🔥#ObamaGate🔥
🔥#SundayPrayers🔥
🔥#Complicit🔥
🔥#Wiretap🔥 https://t.co/g5bOI1hO2X","2017-03-12 18:04","Twitter for Android","","","","false","","","absent","absent","0","0","1","2","['PeoplePower', 'MAGA', 'Vault7', 'Democraps', 'PreetBhararaFired', 'RedNationRising', 'ObamaGate', 'SundayPrayers', 'Complicit', 'Wiretap']","[]","[]",""
"806698798114213888","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#ObamaLegacy https://t.co/FMxGWx0Mw2","2016-12-08 03:15","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['ObamaLegacy']","[]","[]",""
"844797574959706112","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#TheHammer🚨#RockvilleRape🚨#LondonAttacks🚨#BuildTheWall🚨#ConfirmGorsuch🚨#TrumpWasRight🚨#ObamaGate🚨#RussiaHoax🚨#ARRESTObama🚨#Vault7🚨#MAGA🚨 https://t.co/Cq9N6OlpJp","2017-03-23 06:26","Twitter for Android","","","","false","","","absent","absent","0","0","0","1","['TheHammer', 'RockvilleRape', 'LondonAttacks', 'BuildTheWall', 'ConfirmGorsuch', 'TrumpWasRight', 'ObamaGate', 'RussiaHoax', 'ARRESTObama', 'Vault7', 'MAGA']","[]","[]",""
"798390427623755777","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Damn...isn't that awkward, @BillClinton?! https://t.co/rE8yTCU712","2016-11-15 05:01","Twitter for Android","","","798326965648420864","false","","","absent","absent","0","0","2","0","[]","['https://twitter.com/0hour/status/798326965648420865']","[1330457336]",""
"842268335647539202","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#BOYCOTTHawaii🚨
🔥#BuildTheWall🔥
🔥#Hawaii🔥
🔥#MAGA🔥
🔥#AllInWithBernie🔥
🔥#TrumpTaxReturns🔥
🔥#ThankYouMaddow🔥
🔥#TwitterHack🔥
🔥#Nazialmanya🔥 https://t.co/eGOUWNVCVy","2017-03-16 06:56","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['BOYCOTTHawaii', 'BuildTheWall', 'Hawaii', 'MAGA', 'AllInWithBernie', 'TrumpTaxReturns', 'ThankYouMaddow', 'TwitterHack', 'Nazialmanya']","[]","[]",""
"820376886261923841","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#CrookedHillary #HillaryLostAgain #HillaryForPrison #LockHerUp #RussianHacks https://t.co/5x7lKknZt5","2017-01-14 21:07","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","['CrookedHillary', 'HillaryLostAgain', 'HillaryForPrison', 'LockHerUp', 'RussianHacks']","[]","[]",""
"814744829745774593","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","I can explain it to you, but I can’t understand it for you. https://t.co/to47c8Kwog","2016-12-30 08:07","Twitter Web Client","","","814744652049846272","false","","","absent","absent","0","1","3","3","[]","['https://twitter.com/tfergpdx/status/814744652049846272']","[]",""
"850236975940370433","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","RT @Sheep2Wolves: Like @JBurtonXP I've doubted Trump before and been wrong. Let's all breathe. #Syria #Tomahawk
@Cernovich @PrisonPlanet @J…","2017-04-07 06:41","Twitter Web Client","","","850210566740234240","true","705442898188210177","850214516004601856","absent","absent","0","0","0","0","['Syria', 'Tomahawk']","[]","[705442898188210177, 3154508072, 358545917, 18643437]",""
"847321012454670336","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","Marquette Poll: Trump More Popular with Wisconsin GOP than Speaker Ryan - Breitbart https://t.co/RWxPF9T06C","2017-03-30 05:34","Linkis: turn sharing into growth","","","","false","","","absent","absent","0","0","6","6","[]","['http://ln.is/www.breitbart.com/bi/1ec8s']","[]",""
"844392929284280321","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","OMB Director Mulvaney: Trump Will No Longer Force Coal Miners to Give Tax Dollars to the Nati ... https://t.co/O3cNVloLAg via @BreitbartNews","2017-03-22 03:38","Linkis: turn sharing into growth","","","","false","","","absent","absent","0","0","0","0","[]","['http://ln.is/www.breitbart.com/vi/I9abM']","[457984599]",""
"861536225857081350","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🇺🇸🔥🔥🔥#SallyYatesIsAPatriot🔥🔥🔥🇺🇸
🇺🇸🔥🔥🔥#ProfileInCourage🔥🔥🔥🇺🇸
🇺🇸🔥🔥🔥#AmericaFirst🔥🔥🔥🇺🇸
🇺🇸🔥🔥🔥#BuildTheWall🔥🔥🔥🇺🇸
🇺🇸🇺🇸🇺🇸#MAGA🇺🇸🇺🇸🇺🇸
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/N0aWPEo7q3","2017-05-08 11:00","Crowdfire Inc.","","","","false","","","absent","absent","0","0","0","0","['SallyYatesIsAPatriot', 'ProfileInCourage', 'AmericaFirst', 'BuildTheWall', 'MAGA']","[]","[]",""
"858999731325984768","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🇺🇸
🇺🇸#OperaFire🇺🇸
🇺🇸#UnitedShades🇺🇸
🇺🇸#ClimateMarch🇺🇸
🇺🇸#AmericanGods🇺🇸
🇺🇸#BuildTheWall🇺🇸
🇺🇸#AmericaFirst🇺🇸
🇺🇸#GenerationZ🇺🇸
🇺🇸#MAGA🇺🇸
🇺🇸 https://t.co/SYlYS4sswd","2017-05-01 11:01","Crowdfire Inc.","","","","false","","","absent","absent","0","0","0","0","['OperaFire', 'UnitedShades', 'ClimateMarch', 'AmericanGods', 'BuildTheWall', 'AmericaFirst', 'GenerationZ', 'MAGA']","[]","[]",""
"901932027368300544","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","https://t.co/qPU1wn9jaA","2017-08-27 22:18","Twitter for Android","","","","false","","","absent","absent","0","0","1","1","[]","['https://twitter.com/i/moments/901913205706035200']","[]",""
"925769462577471488","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","That was definitely racist.  Didn't @TheDemocrats want to end racism?
https://t.co/6GxnVbdciI","2017-11-01 17:00","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","['http://www.foxnews.com/politics/2017/11/01/dnc-white-men-shouldnt-apply-for-tech-jobs.amp.html']","[14377605]",""
"930854178204794880","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","en","""@realDonaldTrump:  While in the Philippines I was forced to watch @CNN, which I have not done in months, and again realized how bad, and FAKE, it is. Loser!""","2017-11-15 17:45","Twitter for Android","","","","false","","","absent","absent","0","0","0","0","[]","[]","[25073877, 759251]",""
"823337550559313921","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#SorosRiots  https://t.co/sAsoAAQnnr","2017-01-23 01:12","Twitter for Android","","","","false","","","absent","absent","0","1","3","2","['SorosRiots']","[]","[]",""
"849176079075901440","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","🚨#RedEye🚨#SusanRice🚨#DirtyRice🚨#Wiretap🚨#JailObamaSpyRing🚨#ObamaSpyRing🚨#ObamaGate🚨#ARRESTObama🚨#DeepState🚨#DrainTheSwamp🚨#FireRyan🚨#MAGA🚨 https://t.co/oIXMGG2wdX","2017-04-04 08:25","Twitter for Android","","","","false","","","absent","absent","0","0","1","0","['RedEye', 'SusanRice', 'DirtyRice', 'Wiretap', 'JailObamaSpyRing', 'ObamaSpyRing', 'ObamaGate', 'ARRESTObama', 'DeepState', 'DrainTheSwamp', 'FireRyan', 'MAGA']","[]","[]",""
"929996370370469888","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","iZ328VglWrG25qPym1bifLoiwXD9v1+A3G4WU5AThso=","United States","No more #HappyHolidays shit!!!
It's #MerryChristmas!!!!!
#BuildTheWall #DrainTheSwamp #MAGA🇺🇸 @realDonaldTrump","https://t.co/XFnhCqCWBy","2718","264","2016-06-15","en","und","#IStandWithHannity👊 #BoycottKeurig🚫 https://t.co/NzxtiwZX2q","2017-11-13 08:56","Twitter for Android","","","929726004851068928","false","","","absent","absent","0","0","1","1","['IStandWithHannity', 'BoycottKeurig']","['https://twitter.com/mamacat2u/status/929726004851068929']","[]",""
